"title","abstract","AbstractID","screener initials","include or exclude (note: exclude only if the abstract is unrelated to our topic, if you are unsure mark as include)","ecological scale (e.g. interspecific or intraspecific)","topic area (e.g. predator-prey, parasite-host, male-female, theoretical/modelling, review)"
"Subgraphs of functional brain networks identify dynamical constraints of cognitive control","Brain anatomy and physiology support the human ability to navigate a complex space of perceptions and actions. To maneuver across an ever-changing landscape of mental states, the brain invokes cognitive controla set of dynamic processes that engage and disengage different groups of brain regions to modulate attention, switch between tasks, and inhibit prepotent responses. Current theory posits that correlated and anticorrelated brain activity may signify cooperative and competitive interactions between brain areas that subserve adaptive behavior. In this study, we use a quantitative approach to identify distinct topological motifs of functional interactions and examine how their expression relates to cognitive control processes and behavior. In particular, we acquire fMRI BOLD signal in twenty-eight healthy subjects as they perform two cognitive control tasksa Stroop interference task and a local-global perception switching task using Navon figureseach with low and high cognitive control demand conditions. Based on these data, we construct dynamic functional brain networks and use a parts-based, network decomposition technique called non-negative matrix factorization to identify putative cognitive control subgraphs whose temporal expression captures distributed network structures involved in different phases of cooperative and competitive control processes. Our results demonstrate that temporal expression of the subgraphs fluctuate alongside changes in cognitive demand and are associated with individual differences in task performance. These findings offer insight into how coordinated changes in the cooperative and competitive roles of cognitive systems map trajectories between cognitively demanding brain states.  2018 Khambhati et al. http://creativecommons.org/licenses/by/4.0/.","MA356","","","",""
"Symbiotic sympatric speciation through interaction-driven phenotype differentiation","A mechanism of genetic diversification and reproductive isolation is presented based on the interaction-induced diversification of phenotypes. First, phenotypes of individuals with identical genotypes split into a few groups, according to instability in the developmental dynamics associated with the interaction among individuals. Later, through competition for reproduction and mutational change of genes, the phenotypic differences are fixed to genes, until the groups ('species') are completely separated in terms of genes as well as phenotypes. In addition, we demonstrate that the proposed theory for speciation works also under sexual recombination and provides a basis for the evolution of mating preference. The relevance of the results to natural evolution are discussed, including incomplete penetrance in mutants and the change in flexibility in genotype-phenotype correspondence. Possible experiments are proposed to verify the theory presented.","MA359","","","",""
"The behavioural ecology of personality: consistent individual differences from an adaptive perspective","Individual humans, and members of diverse other species, show consistent differences in aggressiveness, shyness, sociability and activity. Such intraspecific differences in behaviour have been widely assumed to be non-adaptive variation surrounding (possibly) adaptive population-average behaviour. Nevertheless, in keeping with recent calls to apply Darwinian reasoning to ever-finer scales of biological variation, we sketch the fundamentals of an adaptive theory of consistent individual differences in behaviour. Our thesis is based on the notion that such `personality differences' can be selected for if fitness payoffs are dependent on both the frequencies with which competing strategies are played and an individual's behavioural history. To this end, we review existing models that illustrate this and propose a game theoretic approach to analyzing personality differences that is both dynamic and state-dependent. Our motivation is to provide insights into the evolution and maintenance of an apparently common animal trait: personality, which has far reaching ecological and evolutionary implications.","MA363","","","",""
"The effect of attachment and environmental manipulations on cooperative behavior in the prisoner's dilemma game","Cooperation and competition are vital for human survival and for social progress. In this study we examine the impact of external (environmental) and internal (individual differences) factors on the tendency to cooperate or compete in social conflicts. To this end, 53 young adults played blocks of the repeated Prisoner's Dilemma Game with each other or with a computer. The environmental context was manipulated across blocks, by introducing uncertainty, randomly losing or gaining money. Individual differences were assessed by participants' attachment style. We found that participants cooperated more when randomly losing money compared to when randomly winning or in the neutral condition. Moreover, in a negative uncertain environment, individuals with higher anxious and avoidant attachment styles cooperated less. The above effects were only observed when playing against a human and not a computer. Overall, the findings highlight the dependency of cooperative behavior on the context as driven by external and internal factors.","MA369","","","",""
"The fundamental role of competition in the ecology and evolution of mutualisms","Mutualisms are interspecific interactions that yield reciprocal benefits. Here, by adopting a consumer-resource perspective, we show how considering competition is necessary in order to understand the evolutionary and ecological dynamics of mutualism. We first review the ways in which competition shapes the ecology of mutualisms, using a graphical framework based on resource flows rather than net effects to highlight the opportunities for competition. We then describe the known mechanisms of competition and show how it is a critical driver of the evolutionary dynamics, persistence, and diversification of mutualism. We argue that empirical and theoretical research on the ecology and evolution of mutualisms will jointly progress by addressing four key points: (i) the existence and shape of physiological trade-offs among cooperation, competition, and other life-history and functional traits; (ii) the capacity for individuals to express conditional responses to variation in their mutualistic and competitive environment; (iii) the existence of heritable variation for mutualistic and competitive traits and their potentially conditional expression; and (iv) the structure of the network of consumer-resource interactions in which individuals are embedded.","MA377","","","",""
"The oldest fossil evidence of animal parasitism by fungi supports a Cretaceous diversification of fungal-arthropod symbioses","Paleoophiocordyceps coccophagus, a fungal parasite of a scale insect from the Early Cretaceous (Upper Albian), is reported and described here. This fossil not only provides the oldest fossil evidence of animal parasitism by fungi but also contains morphological features similar to asexual states of Hirsutella and Hymenostilbe of the extant genus Ophiocordyceps (Ophiocordycipitaceae, Hypocreales, Sordariomycetes, Pezizomycotina, Ascomycota). Because species of Hypocreales collectively exhibit a broad range of nutritional modes and symbioses involving plants, animals and other fungi, we conducted ancestral host reconstruction coupled with phylogenetic dating analyses calibrated with P. coccophagus. These results support a plant-based ancestral nutritional mode for Hypocreales, which then diversified ecologically through a dynamic process of intra- and interkingdom host shifts involving fungal, higher plant and animal hosts. This is especially evident in the families Cordycipitaceae, Clavicipitaceae and Ophiocordycipitaceae, which are characterized by a high occurrence of insect pathogens. The ancestral ecologies of Clavicipitaceae and Ophiocordycipitaceae are inferred to be animal pathogens, a trait inherited from a common ancestor, whereas the ancestral host affiliation of Cordycipitaceae was not resolved. Phylogenetic dating supports both a Jurassic origin of fungal-animal symbioses within Hypocreales and parallel diversification of all three insect pathogenic families during the Cretaceous, concurrent with the diversification of insects and angiosperms. Published by Elsevier Inc.","MA383","","","",""
"The ubiquitous and varied role of infection in the lives of animals and plants","Parasitic and symbiotic infections are major forces governing the life histories of plant and animal hosts-a fact that is ever more evident because of recent findings emanating from diverse subdisciplines of biology. Yet, infectious organisms have been relatively little investigated by biologists who study natural populations. Now that new molecular and computational tools allow us to differentiate and track microscopic infectious agents in nature, we are beginning to establish a better appreciation of their effects on larger, more familiar organisms. This special issue on the ecological and evolutionary consequences of infection for plants and animals is based on the annual Vice Presidential Symposium at the meeting of the American Society of Naturalists held in Knoxville, Tennessee, in the summer of 2001.","MA389","","","",""
"The varying relationship between helping and individual quality","Individuals of different quality often differ in their helping behavior, but sometimes it is the high-quality individuals who help most (e.g., human meat sharing, vigilance) and other times it is the low-quality individuals (e.g., reproductive queues, primate grooming). We argue that these differences depend on individual differences in the performance costs of actually helping, the opportunity costs from forsaking alternative activities, and the fitness benefits for engaging the help. If helping is more difficult for some individuals to do (quality-dependent help), it will usually be done by high-quality individuals, whereas help that all individuals could do equally well (quality-independent help) will be done by whoever pays lower opportunity costs. Our model makes novel predictions about many kinds of helping, allows us to categorize different types of helping by their relationship with individual quality, and is general enough to apply to many situations. Furthermore, it can be generalized to any other type of (nonhelping) behavior where there are individual differences in benefits, performance costs, or opportunity costs.","MA390","","","",""
"Trade-offs between social learning and individual innovativeness in common marmosets, Callithrix jacchus","Social learning and innovation are two different ways to acquire novel behaviours, and the form of the relationship between these two processes strongly affects cultural evolution. Whereas modelling results suggest a negative correlation between the two processes within a species, comparative data show, and the cultural intelligence hypothesis predicts, positive covariation across species. Thus, there is considerable uncertainty about the form of the relationship between social learning and innovation. We explored this problem experimentally in common marmosets. Social learning of 18 subjects was assessed by presenting a video clip of a conspecific demonstrator solving a complex foraging task and comparing their success to a control group. For the same subjects, the propensity to innovate was assessed with two tasks that operationalize different types of innovation: (1) a multistage problem-solving task to estimate goal-directed Type I innovation, that is, the ability to find a solution to a novel problem or a novel solution to an old problem, and (2) a flexibility task testing for more incidental Type II innovation, that is, the propensity to realize and switch to a novel, but easier solution after the establishment of a well-learned solution. Social learning was negatively correlated with Type II innovation, but not with Type I innovation. We discuss these results with regard to competition within an individual of the various attentional processes aimed at conspecifics' behaviour or aspects of the environment, and whether they might be the result of the cooperative breeding system shared by humans and callitrichids. (C) 2009 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.","MA392","","","",""
"Turn-taking ceremonies in a colonial seabird: Does behavioral variation signal individual condition?","In species with biparental care, pairs share a cooperative interest in offspring survival but may be in conflict over their relative investments, as reported in recent turn-taking studies of chick-provisioning birds. Turn-taking in Common Murres (Uria aalge) involves the foraging bird returning to the colony to provision the chick and the brooding parent departing. We examined whether Common Murres in poor condition had slower or more irregular turn-taking behavior, as has been documented in Common Murres equipped with geologgers. Irregularities include the brooding bird not trading parental roles with its returning mate or a bird returning to the colony without a fish. Irregular turn-taking sequences generally took longer than normal turn-taking sequences and differed in the rate and synchrony of allopreening, the main interactive behavior between mates. There was a delayed onset of allopreening when nest reliefs were protracted, whereas returners that did not bring a fish started allopreening sooner than either their brooding partners or other returners that brought a fish. Common Murres in better condition (higher body mass and lower lipid metabolite levels) left the colony sooner after their returning mates fed the chick compared to Common Murres in worse condition. Birds with higher chick-feeding rates brought fish back in more visits, which suggests that these were higher-quality birds. When birds vary in their turn-taking ceremonial behaviors, they may be negotiating by providing their partners with cues about their condition. Since Common Murres have long-term pair bonds and both parents are necessary to raise offspring, mates should respond to information from their partners if they can do so without compromising their own condition beyond a critical threshold.  2017 American Ornithological Society.","MA398","","","",""
"Under high stakes and uncertainty the rich should lend the poor a helping hand","In social dilemmas, there is tension between individual incentives to optimize personal gain versus social benefits. An additional cause of conflict in such social dilemmas is heterogeneity. Cultural differences or financial inequity often interfere with decision making when a diverse group of individuals interact. We address these issues in situations where individuals are either rich or poor. Often, it is unclear how rich and poor individuals should interact should the poor invest the same as the rich, or should the rich assist the poor? Which distribution of efforts can be considered as fair? To address the effects of heterogeneity on decisions, we model a collective-risk dilemma where players collectively have to invest more than a certain threshold, with heterogeneity and multiple rounds. We aim to understand the natural behavior and to infer which strategies are particularly stable in such asymmetric collective-risk games. Large scale individual based simulations show that when the poor players have half of the wealth the rich players posses, the poor contribute only when early contributions are made by the rich players. The rich contribute on behalf of the poor only when their own external assets are worth protecting. Under a certain degree of uncertainty we observe the rich maintain cooperation by assisting the poor. (C) 2013 Elsevier Ltd. All rights reserved.","MA399","","","",""
"When cooperation begets cooperation: The role of key individuals in galvanizing support","Life abounds with examples of conspecifics actively cooperating to a common end, despite conflicts of interest being expected concerning how much each individual should contribute. Mathematical models typically find that such conflict can be resolved by partial-response strategies, leading investors to contribute relatively equitably. Using a case study approach, we show that such model expectations can be contradicted in at least four disparate contexts: (i) bi-parental care; (ii) cooperative breeding; (iii) cooperative hunting; and (iv) human cooperation. We highlight that: (a) marked variation in contributions is commonplace; and (b) individuals can often respond positively rather than negatively to the contributions of others. Existing models have surprisingly limited power in explaining these phenomena. Here, we propose that, although among-individual variation in cooperative contributions will be influenced by differential costs and benefits, there is likely to be a strong genetic or epigenetic component. We then suggest that selection can maintain high investors (key individuals) when their contributions promote support by increasing the benefits and/or reducing the costs for others. Our intentions are to raise awareness inand provide testable hypotheses oftwo of the most poorly understood, yet integral, questions regarding cooperative ventures: why do individuas vary in their contributions and when does cooperation beget cooperation?.  2015 The Author(s) Published by the Royal Society. All rights reserved.","MA408","","","",""
