"title","abstract","AbstractID","screener initials","include or exclude (note: exclude only if the abstract is unrelated to our topic, if you are unsure mark as include)","ecological scale (e.g. interspecific or intraspecific)","topic area (e.g. predator-prey, parasite-host, male-female, theoretical/modelling, review)"
"Birth order affects behaviour in the investment game: firstborns are less trustful and reciprocate less","Explaining the behavioural variations observed between individuals is an important step for understanding the evolution of human cooperation and personality traits. Birth order is a potentially important variable that implies physical and cognitive differences between siblings and differential access to parental resources during childhood. These differences have been shown to influence several personality characteristics in adulthood. We tested the hypothesis that birth order can shape adult cooperative behaviours towards nonkin. An anonymous investment game was played by 510 unrelated students. The results of the game show that firstborns were less trustful and reciprocated less than others. No significant differences in trust or reciprocity were found among laterborn and only children based on birth order. Firstborn status was a better predictor of cooperativeness than age, sex, income or religion. These results constitute some of the first experimental evidence that birth order differences established within the family can persist in adult behaviour among nonkin. We discuss the implications of this finding for the evolution of human cooperation. (C) 2009 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.","MA36","","","",""
"Communal range defence in primates as a public goods dilemma","Classic socio-ecological theory holds that the occurrence of aggressive range defence is primarily driven by ecological incentives, most notably by the economic defendability of an area or the resources it contains. While this ecological cost-benefit framework has great explanatory power in solitary or pair-living species, comparative work on group-living primates has always found economic defendability to be a necessary, but not sufficient condition to account for the distribution of effective range defence across the taxon. This mismatch between theory and observation has recently been ascribed to a collective action problem among group members in, what is more informatively viewed as, a public goods dilemma: mounting effective defence of a communal range against intrusions by outgroup conspecifics. We here further develop this framework, and report on analyses at three levels of biological organization: across species, across populations within a single lineage and across groups and individuals within a single population. We find that communal range defence in primates very rarely involves collective action sensu stricto and that it is best interpreted as the outcome of opportunistic and strategic individual-level decisions. Whether the public good of a defended communal range is produced by solitary, joint or collective action is thus the outcome of the interplay between the unique characteristics of each individual, local and current socio-ecological conditions, and fundamental life-history traits of the species.  2015 The Author(s) Published by the Royal Society. All rights reserved.","MA54","","","",""
"Distinct Molecular Strategies for Hox-Mediated Limb Suppression in Drosophila: From Cooperativity to Dispensability/Antagonism in TALE Partnership","The emergence following gene duplication of a large repertoire of Hox paralogue proteins underlies the importance taken by Hox proteins in controlling animal body plans in development and evolution. Sequence divergence of paralogous proteins accounts for functional specialization, promoting axial morphological diversification in bilaterian animals. Yet functionally specialized paralogous Hox proteins also continue performing ancient common functions. In this study, we investigate how highly divergent Hox proteins perform an identical function. This was achieved by comparing in Drosophila the mode of limb suppression by the central (Ultrabithorax and AbdominalA) and posterior class (AbdominalB) Hox proteins. Results highlight that Hox-mediated limb suppression relies on distinct modes of DNA binding and a distinct use of TALE cofactors. Control of common functions by divergent Hox proteins, at least in the case studied, relies on evolving novel molecular properties. Thus, changes in protein sequences not only provide the driving force for functional specialization of Hox paralogue proteins, but also provide means to perform common ancient functions in distinct ways.  2013 Sambrani et al.","MA93","","","",""
"Accelerated microevolution in an outer membrane protein (OMP) of the intracellular bacteria Wolbachia","Background. Outer membrane proteins (OMPs) of Gram-negative bacteria are key players in the biology of bacterial-host interactions. However, while considerable attention has been given to OMPs of vertebrate pathogens, relatively little is known about the role of these proteins in bacteria that primarily infect invertebrates. One such OMP is found in the intracellular bacteria Wolbachia, which are widespread symbionts of arthropods and filarial nematodes. Recent experimental studies have shown that the Wolbachia surface protein (WSP) can trigger host immune responses and control cell death programming in humans, suggesting a key role of WSP for establishment and persistence of the symbiosis in arthropods. Results. Here we performed an analysis of 515 unique alleles found in 831 Wolbachia isolates, to investigate WSP structure, microevolution and population genetics. WSP shows an eight-strand transmembrane -barrel structure with four extracellular loops containing hypervariable regions (HVRs). A clustering approach based upon patterns of HVR haplotype diversity was used to group similar WSP sequences and to estimate the relative contribution of mutation and recombination during early stages of protein divergence. Results indicate that although point mutations generate most of the new protein haplotypes, recombination is a predominant force triggering diversity since the very first steps of protein evolution, causing at least 50% of the total amino acid variation observed in recently diverged proteins. Analysis of synonymous variants indicates that individual WSP protein types are subject to a very rapid turnover and that HVRs can accommodate a virtually unlimited repertoire of peptides. Overall distribution of WSP across hosts supports a non-random association of WSP with the host genus, although extensive horizontal transfer has occurred also in recent times. Conclusions. In OMPs of vertebrate pathogens, large recombination impact, positive selection, reduced structural and compositional constraints, and extensive lateral gene transfer are considered hallmarks of evolution in response to the adaptive immune system. However, Wolbachia do not infect vertebrates. Here we predict that the rapid turnover of WSP loop motifs could aid in evading or inhibiting the invertebrate innate immune response. Overall, these features identify WSP as a strong candidate for future studies of host-Wolbachia interactions that affect establishment and persistence of this widespread endosymbiosis.  2010 Baldo et al; licensee BioMed Central Ltd.","MA7","","","",""
"Evolution of the individual","This article studies the transition in evolution from single cells to multicellular organisms as a case study in the origin of individuality. The issues considered are applicable to all major transitions in the units of selection that involve the emergence of cooperation and the regulation of conflict. Explicit genetic models of mutation and selection both within and between organisms are studied. Cooperation among cells increases when the fitness covariance at the level of the organism overcomes within-organism change toward defection. Selection and mutation during development generate significant levels of within-organism variation and lead to variation in organism fitness at equilibrium. This variation selects for germ-line modifiers and other mediators of within-organism conflict, increasing the heritability of fitness at the organism level. The evolution of these modifiers is the first new function at the emerging organism level and a necessary component of the evolution of individuality.","MA129","","","",""
"The hoopoe's uropygial gland hosts a bacterial community influenced by the living conditions of the bird","Molecular methods have revealed that symbiotic systems involving bacteria are mostly based on whole bacterial communities. Bacterial diversity in hoopoe uropygial gland secretion is known to be mainly composed of certain strains of enterococci, but this conclusion is based solely on culture-dependent techniques. This study, by using culture-independent techniques (based on the 16S rDNA and the ribosomal intergenic spacer region) shows that the bacterial community in the uropygial gland secretion is more complex than previously thought and its composition is affected by the living conditions of the bird. Besides the known enterococci, the uropygial gland hosts other facultative anaerobic species and several obligated anaerobic species (mostly clostridia). The bacterial assemblage of this community was largely invariable among study individuals, although differences were detected between captive and wild female hoopoes, with some strains showing significantly higher prevalence in wild birds. These results alter previous views on the hoopoe-bacteria symbiosis and open a new window to further explore this system, delving into the possible sources of symbiotic bacteria (e.g. nest environments, digestive tract, winter quarters) or the possible functions of different bacterial groups in different contexts of parasitism or predation of their hoopoe host.  2015 Rodrguez-Ruano et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.","MA379","","","",""
"Species mtDNA genetic diversity explained by infrapopulation size in a host-symbiont system","Understanding what shapes variation in genetic diversity among species remains a major challenge in evolutionary ecology, and it has been seldom studied in parasites and other host-symbiont systems. Here, we studied mtDNA variation in a host-symbiont non-model system: 418 individual feather mites from 17 feather mite species living on 17 different passerine bird species. We explored how a surrogate of census size, the median infrapopulation size (i.e., the median number of individual parasites per infected host individual), explains mtDNA genetic diversity. Feather mite species genetic diversity was positively correlated with mean infrapopulation size, explaining 34% of the variation. As expected from the biology of feather mites, we found bottleneck signatures for most of the species studied but, in particular, three species presented extremely low mtDNA diversity values given their infrapopulation size. Their star-like haplotype networks (in contrast with more reticulated networks for the other species) suggested that their low genetic diversity was the consequence of severe bottlenecks or selective sweeps. Our study shows for the first time that mtDNA diversity can be explained by infrapopulation sizes, and suggests that departures from this relationship could be informative of underlying ecological and evolutionary processes.  2015 Published by John Wiley & Sons Ltd.","MA346","","","",""
"Intraspecific variation in indirect plant-soil feedbacks influences a wetland plant invasion","Plant-soil feedbacks (PSFs) influence plant competition via direct interactions with pathogens and mutualists or indirectly via apparent competition/mutualisms (i.e., spillover to co-occurring plants) and soil legacy effects. It is currently unknown how intraspecific variation in PSFs interacts with the environment (e.g., nutrient availability) to influence competition between native and invasive plants. We conducted a fully crossed multi-factor greenhouse experiment to determine the effects of Phragmites australis rhizosphere soil biota, interspecific competition, and nutrient availability on biomass of replicate populations from one native and two invasive lineages of common reed (P.australis) and a single lineage of native smooth cordgrass (Spartina alterniflora). Harmful soil biota consistently dominated PSFs involving all three P.australis lineages, reducing biomass by 10\%. Indirect PSFs (i.e., soil biota spillover) from the two invasive P.australis lineages reduced S.alterniflora biomass by 7\%, whereas PSFs from the native P.australis lineage increased S.alterniflora biomass by 6\%. Interestingly, interspecific competition and PSFs interacted to weaken their respective impacts on S.alterniflora, whereas they exerted synergistic negative effects on P.australis. Phragmitesaustralis soil biota decreased S.alterniflora biomass when grown alone (i.e., a soil legacy), but increased S.alterniflora biomass when grown with P.australis, suggesting that P.australis recruits harmful generalist soil biota or facilitates S.alterniflora via spillover (i.e., apparent mutualism). Soil biota also reduced interspecific competition impacts on S.alterniflora, although it remained competitively inferior to P.australis across all treatments. Competitive interactions and responses to nutrients did not differ among P.australis lineages, indicating that interspecific competition and nutrient deposition may not be key drivers of P.australis invasion in North America. Although soil biota, interspecific competition, and nutrient availability appear to have no direct impact on the success of invasive P.australis lineages in North America, intraspecific lineage variation in indirect spillover and soil legacies from P.australis occur and may have important implications for co-occurring native species and restoration of invaded habitats. Our study integrates multiple factors linked to plant invasions, highlighting that indirect interactions are likely commonplace in influencing plant community dynamics and invasion success and impacts.","MA224","","","",""
"Intraspecific host selection of Pre David's deer by cattle egrets in Dafeng, China","Studies have focused on foraging ecology of cattle egrets (Bubulcus ibis) and their selection of ungulate host species. However, few studies have been conducted at intraspecific levels, such as the sex/age class of a specific ungulate. In this study, the foraging behavior and intraspecific host selection of cattle egrets associated with Pre David's deer (Elaphurus davidianus) were investigated at the Dafeng National Nature Reserve, China in summer 2011 and 2012. Egret-deer pairing status was analyzed and intraspecific host selection index was calculated. Cattle egrets preferred to feed with female deer compared with male deer and fawns. In contrast to solitary birds, cattle egrets following a deer benefited from a relatively low vigilance output, high foraging success, low energy expenditure, and high total foraging yields. These egrets also maximized benefits when they followed female deer compared with male deer and fawns. Our results further indicated that egrets likely preferred females because of the appropriate moving speed that allowed these egrets to follow and forage sufficiently and effectively. The males of Pre David's deer were possibly more aggressive than the females during the rutting season, causing egrets to experience difficulty in accompaniment and feeding. Fawns were not preferred because they were usually motionless and insufficiently large to stir more insects. We did not find any behavioral differences in vigilance and feeding between juveniles and adults. Our results suggested that cattle egrets could obtain significant benefits from their association with Pre David's deer, and these benefits were maximized when they followed female deer.  2014 Elsevier B.V.","MA221","","","",""
"Rapid viral symbiogenesis via changes in parasitoid wasp genome architecture","Viral genome integration provides a complex route to biological innovation that has rarely but repeatedly occurred in one of the most diverse lineages of organisms on the planet, parasitoid wasps. We describe a novel endogenous virus in braconid wasps derived from pathogenic alphanudiviruses. Limited to a subset of the genus Fopius, this recent acquisition allows an unprecedented opportunity to examine early endogenization events. Massive amounts of virus-like particles (VLPs) are produced in wasp ovaries. Unlike most endogenous viruses of parasitoid wasps, the VLPs do not contain DNA, translating to major differences in parasitism-promoting strategies. Rapid changes include genomic rearrangement, loss of DNA processing proteins, and wasp control of viral gene expression. These events precede the full development of tissue-specific viral gene expression observed in older associations. These data indicate that viral endogenization can rapidly result in functional and evolutionary changes associated with genomic novelty and adaptation in parasitoids.  The Author(s) 2018. Published by Oxford University Press on behalf of the Society for Molecular Biology and Evolution.","MA298","","","",""
"Pattern of individual participation and cheating in conflicts between groups of free-ranging dogs","Cooperative intergroup aggression provides an example of a costly cooperative behaviour whose benefits spill over to noncooperative animals as well. Consequently, investigating factors that promote individual participation in intergroup contests should prove useful for understanding how cooperation may persist in animal societies despite cheating. Here, we examined variables affecting individual participation in naturally occurring conflicts between groups of free-ranging dogs, Canis lupus familiaris. The overall proportion of cooperating group members decreased significantly with an increasing number of group members present. In one pack, the individual probability of active participation decreased significantly when this pack had a numerical advantage over opponents. Dogs belonging to the smallest pack tended to be more cooperative than those belonging to larger groups. Social prestige ( measured as the number of submissions received during greeting) did not appear to be a consequence of cooperative behaviour. Individual participation increased with an increasing number of affiliative partners. Young and high-ranking dogs tended to cooperate more when their group was outnumbered by opponents but did not stay at the front of the pack during conflicts. These results emphasize the greater opportunity for cheating in larger groups and the complexity of dogs' behaviour. Cooperation appears to be conditional on both the `adversity of the environment' (as measured by relative group size) and the identity/behaviour of companions. (C) 2010 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved.","MA272","","","",""
"State-dependent parasitism by a facultative parasite of fruit flies","Parasites can evolve phenotypically plastic strategies for transmission such that a single genotype can give rise to a range of phenotypes depending on the environmental condition. State-dependent plasticity in particular can arise from individual differences in the parasite's internal state or the condition of the host. Facultative parasites serve as ideal model systems for investigating state-dependent plasticity because individuals can exhibit two life history strategies (free-living or parasitic) depending on the environment. Here, we experimentally show that the ectoparasitic mite Macrocheles subbadius is more likely to parasitize a fruit fly host if the female mite is mated; furthermore, the propensity to infect increased with the level of starvation experienced by the mite. Host condition also played an important role; hosts infected with moderate mite loads were more likely to gain additional infections in pairwise choice tests than uninfected flies. We also found that mites preferentially infected flies subjected to mechanical injury over uninjured flies. These results suggest that a facultative parasite's propensity to infect a host (i.e. switch from a free-living strategy) depends on both the parasite's internal state and host condition. Parasites often live in highly variable and changing environments, an infection strategy that is plastic is likely to be adaptive. Copyright  Cambridge University Press 2017.","MA351","","","",""
